"","split"
"7610","test"
"7611","train"
"7612","test"
"7613","train"
"7614","train"
"7615","train"
"7616","train"
"7617","train"
"7618","train"
"7619","test"
"7620","test"
"7621","test"
"7622","train"
"7623","train"
"7624","train"
"7625","train"
"7626","train"
"7627","train"
"7628","test"
"7629","train"
"7630","train"
"7631","train"
"7632","train"
"7633","train"
"7634","train"
"7635","test"
"7636","test"
"7637","train"
"7638","train"
"7639","test"
"7640","test"
"7641","train"
"7642","train"
"7643","test"
"7644","test"
"7645","train"
"7646","train"
"7647","train"
"7648","train"
"7649","train"
"7650","train"
"7651","train"
"7652","train"
"7653","train"
"7654","train"
"7655","train"
"7656","train"
"7657","train"
"7658","train"
"7659","train"
"7660","train"
"7661","train"
"7662","test"
"7663","train"
"7664","train"
"7665","train"
"7666","train"
"7667","train"
"7668","train"
"7669","train"
"7670","train"
"7671","train"
"7672","train"
"7673","train"
"7674","train"
"7675","test"
"7676","train"
"7677","train"
"7678","train"
"7679","train"
"7680","train"
"7681","train"
"7682","test"
"7683","train"
"7684","test"
"7685","test"
"7686","train"
"7687","train"
"7688","train"
"7689","train"
"7690","train"
"7691","train"
"7692","test"
"7693","train"
"7694","train"
"7695","train"
"7696","train"
"7697","test"
"7698","train"
"7699","train"
"7700","train"
"7701","test"
"7702","test"
"7703","test"
"7704","test"
"7705","train"
"7706","train"
"7707","train"
"7708","train"
"7709","test"
"7710","test"
"7711","train"
"7712","train"
"7713","test"
"7714","test"
"7715","train"
"7716","train"
"7717","test"
"7718","train"
"7719","train"
"7720","test"
"7721","test"
"7722","train"
"7723","train"
"7724","test"
"7725","train"
"7726","test"
"7727","test"
"7728","train"
"7729","train"
"7730","train"
"7731","test"
"7732","train"
"7733","train"
"7734","train"
"7735","train"
"7736","train"
"7737","train"
"7738","train"
"7739","train"
"7740","train"
"7741","test"
"7742","train"
"7743","test"
"7744","test"
"7745","test"
"7746","train"
"7747","train"
"7748","train"
"7749","test"
"7750","train"
"7751","train"
"7752","train"
"7753","train"
"7754","train"
"7755","train"
"7756","train"
"7757","train"
"7758","train"
"7759","train"
"7760","train"
"7761","train"
"7762","train"
"7763","train"
"7764","test"
"7765","train"
"7766","test"
"7767","test"
"7768","train"
"7769","train"
"7770","train"
"7771","train"
"7772","train"
"7773","train"
"7774","test"
"7775","train"
"7776","test"
"7777","test"
"7778","train"
"7779","train"
"7780","train"
"7781","train"
"7782","test"
"7783","train"
"7784","train"
"7785","test"
"7786","train"
"7787","train"
"7788","train"
"7789","train"
"7790","train"
"7791","test"
"7792","train"
"7793","train"
"7794","train"
"7795","test"
"7796","train"
"7797","train"
"7798","train"
"7799","train"
"7800","test"
"7801","train"
"7802","train"
"7803","train"
"7804","train"
"7805","train"
"7806","train"
"7807","train"
"7808","train"
"7809","train"
"7810","train"
"7811","test"
"7812","train"
"7813","test"
"7814","train"
"7815","train"
"7816","test"
"7817","train"
"7818","train"
"7819","train"
"7820","train"
"7821","train"
"7822","test"
"7823","train"
"7824","test"
"7825","train"
"7826","train"
"7827","train"
"7828","test"
"7829","train"
"7830","test"
"7831","train"
"7832","train"
"7833","train"
"7834","test"
"7835","test"
"7836","train"
"7837","train"
"7838","train"
"7839","test"
"7840","train"
"7841","train"
"7842","train"
"7843","train"
"7844","test"
"7845","train"
"7846","train"
"7847","train"
"7848","test"
"7849","train"
"7850","train"
"7851","train"
"7852","train"
"7853","test"
"7854","train"
"7855","train"
"7856","test"
"7857","test"
"7858","train"
"7859","test"
"7860","train"
"7861","train"
"7862","test"
"7863","test"
"7864","train"
"7865","test"
"7866","train"
"7867","train"
"7868","train"
"7869","train"
"7870","train"
"7871","train"
"7872","train"
"7873","train"
"7874","train"
"7875","train"
"7876","train"
"7877","test"
"7878","test"
"7879","train"
"7880","train"
"7881","train"
"7882","test"
"7883","train"
"7884","train"
"7885","test"
"7886","train"
"7887","test"
"7888","train"
"7889","train"
"7890","test"
"7891","train"
"7892","train"
"7893","train"
"7894","train"
"7895","train"
"7896","train"
"7897","train"
"7898","test"
"7899","train"
"7900","train"
"7901","test"
"7902","test"
"7903","train"
"7904","train"
"7905","train"
"7906","train"
"7907","train"
"7908","train"
"7909","train"
"7910","train"
"7911","train"
"7912","train"
"7913","test"
"7914","train"
"7915","train"
"7916","train"
"7917","train"
"7918","test"
"7919","test"
"7920","test"
"7921","test"
"7922","train"
"7923","train"
"7924","train"
"7925","train"
"7926","train"
"7927","test"
"7928","train"
"7929","test"
"7930","train"
"7931","train"
"7932","train"
"7933","train"
"7934","test"
"7935","train"
"7936","test"
"7937","train"
"7938","train"
"7939","train"
"7940","train"
"7941","train"
"7942","train"
"7943","train"
"7944","train"
"7945","train"
"7946","train"
"7947","test"
"7948","test"
"7949","train"
"7950","train"
"7951","train"
"7952","train"
"7953","train"
"7954","train"
"7955","test"
"7956","test"
"7957","train"
"7958","train"
"7959","train"
"7960","test"
"7961","train"
"7962","train"
"7963","test"
"7964","train"
"7965","train"
"7966","train"
"7967","train"
"7968","train"
"7969","train"
"7970","train"
"7971","train"
"7972","train"
"7973","train"
"7974","train"
"7975","test"
"7976","train"
"7977","train"
"7978","test"
"7979","train"
"7980","train"
"7981","train"
"7982","train"
"7983","train"
"7984","train"
"7985","test"
"7986","train"
"7987","test"
"7988","train"
"7989","test"
"7990","train"
"7991","train"
"7992","train"
"7993","train"
"7994","train"
"7995","test"
"7996","test"
"7997","test"
"7998","train"
"7999","train"
"8000","train"
"8001","test"
"8002","train"
"8003","test"
"8004","train"
"8005","test"
"8006","train"
"8007","train"
"8008","train"
"8009","train"
"8010","train"
"8011","train"
"8012","train"
"8013","train"
"8014","test"
"8015","train"
"8016","train"
"8017","train"
"8018","train"
"8019","train"
"8020","test"
"8021","test"
"8022","train"
"8023","train"
"8024","train"
"8025","train"
"8026","test"
"8027","train"
"8028","train"
"8029","test"
"8030","train"
"8031","train"
"8032","train"
"8033","train"
"8034","test"
"8035","test"
"8036","train"
"8037","train"
"8038","train"
"8039","test"
"8040","train"
"8041","test"
"8042","train"
"8043","train"
"8044","train"
"8045","train"
"8046","test"
"8047","test"
"8048","train"
"8049","test"
"8050","train"
"8051","train"
"8052","test"
"8053","test"
"8054","train"
"8055","test"
"8056","test"
"8057","test"
"8058","train"
"8059","train"
"8060","test"
"8061","train"
"8062","test"
"8063","train"
"8064","train"
"8065","test"
"8066","train"
"8067","train"
"8068","test"
"8069","test"
"8070","train"
"8071","train"
"8072","train"
"8073","train"
"8074","test"
"8075","train"
"8076","train"
"8077","test"
"8078","test"
"8079","train"
"8080","test"
"8081","train"
"8082","train"
"8083","train"
"8084","train"
"8085","train"
"8086","train"
"8087","train"
"8088","test"
"8089","train"
"8090","train"
"8091","train"
"8092","train"
"8093","test"
"8094","test"
"8095","train"
"8096","train"
"8097","test"
"8098","train"
"8099","train"
"8100","train"
"8101","train"
"8102","test"
"8103","test"
"8104","test"
"8105","train"
"8106","train"
"8107","train"
"8108","train"
"8109","train"
"8110","train"
"8111","train"
"8112","train"
"8113","train"
"8114","train"
"8115","train"
"8116","test"
"8117","train"
"8118","test"
"8119","train"
"8120","test"
"8121","test"
"8122","train"
"8123","train"
"8124","train"
"8125","train"
"8126","train"
"8127","test"
"8128","train"
"8129","train"
"8130","test"
"8131","train"
"8132","train"
"8133","train"
"8134","train"
"8135","train"
"8136","test"
"8137","test"
"8138","test"
"8139","test"
"8140","train"
"8141","test"
"8142","train"
"8143","train"
"8144","train"
"8145","train"
"8146","train"
"8147","train"
"8148","train"
"8149","train"
"8150","train"
"8151","train"
"8152","train"
"8153","train"
"8154","train"
"8155","train"
"8156","train"
"8157","train"
"8158","train"
"8159","train"
"8160","train"
"8161","test"
"8162","test"
"8163","test"
"8164","train"
"8165","test"
"8166","train"
"8167","train"
"8168","train"
"8169","train"
"8170","train"
"8171","train"
"8172","test"
"8173","test"
"8174","train"
"8175","train"
"8176","test"
"8177","test"
"8178","train"
"8179","train"
"8180","test"
"8181","train"
"8182","test"
"8183","test"
"8184","test"
"8185","train"
"8186","train"
"8187","train"
"8188","train"
"8189","train"
"8190","train"
"8191","test"
"8192","train"
"8193","train"
"8194","test"
"8195","test"
"8196","train"
"8197","train"
"8198","test"
"8199","train"
"8200","test"
"8201","train"
"8202","test"
"8203","test"
"8204","train"
"8205","test"
"8206","test"
"8207","test"
"8208","test"
"8209","test"
"8210","train"
"8211","test"
"8212","test"
"8213","train"
"8214","train"
"8215","test"
"8216","test"
"8217","train"
"8218","train"
"8219","train"
"8220","test"
"8221","train"
"8222","train"
"8223","test"
"8224","train"
"8225","train"
"8226","test"
"8227","train"
"8228","train"
"8229","train"
"8230","train"
"8231","train"
"8232","train"
"8233","train"
"8234","test"
"8235","train"
"8236","test"
"8237","test"
"8238","test"
"8239","train"
"8240","train"
"8241","train"
"8242","train"
"8243","train"
"8244","train"
"8245","test"
"8246","train"
"8247","test"
"8248","test"
"8249","train"
"8250","train"
"8251","train"
"8252","train"
"8253","train"
"8254","train"
"8255","test"
"8256","train"
"8257","train"
"8258","train"
"8259","train"
"8260","train"
"8261","train"
"8262","train"
"8263","test"
"8264","test"
"8265","test"
"8266","train"
"8267","train"
"8268","test"
"8269","train"
"8270","train"
"8271","train"
"8272","train"
"8273","test"
"8274","test"
"8275","test"
"8276","train"
"8277","train"
"8278","train"
"8279","train"
"8280","train"
"8281","train"
"8282","test"
"8283","train"
"8284","train"
"8285","train"
"8286","test"
"8287","train"
"8288","train"
"8289","test"
"8290","train"
"8291","train"
"8292","train"
"8293","train"
"8294","train"
"8295","test"
"8296","train"
"8297","train"
"8298","train"
"8299","train"
"8300","train"
"8301","train"
"8302","train"
"8303","train"
"8304","train"
"8305","test"
"8306","train"
"8307","test"
"8308","train"
"8309","test"
"8310","train"
"8311","train"
"8312","train"
"8313","train"
"8314","train"
"8315","train"
"8316","train"
"8317","train"
"8318","train"
"8319","test"
"8320","train"
"8321","train"
"8322","train"
"8323","train"
"8324","train"
"8325","train"
"8326","train"
"8327","train"
"8328","train"
"8329","train"
"8330","test"
"8331","train"
"8332","test"
"8333","train"
"8334","train"
"8335","test"
"8336","train"
"8337","train"
"8338","train"
"8339","test"
"8340","train"
"8341","test"
"8342","test"
"8343","train"
"8344","train"
"8345","test"
"8346","train"
"8347","train"
"8348","test"
"8349","test"
"8350","train"
"8351","train"
"8352","train"
"8353","train"
"8354","test"
"8355","train"
"8356","train"
"8357","test"
"8358","train"
"8359","train"
"8360","train"
"8361","train"
"8362","test"
"8363","train"
"8364","test"
"8365","train"
"8366","train"
"8367","train"
"8368","train"
"8369","test"
"8370","train"
"8371","train"
"8372","train"
"8373","test"
"8374","train"
"8375","test"
"8376","train"
"8377","test"
"8378","test"
"8379","test"
"8380","train"
"8381","test"
"8382","train"
"8383","train"
"8384","train"
"8385","train"
"8386","train"
"8387","train"
"8388","train"
"8389","test"
"8390","train"
"8391","test"
"8392","train"
"8393","train"
"8394","train"
"8395","train"
"8396","train"
"8397","test"
"8398","train"
"8399","test"
"8400","train"
"8401","train"
"8402","test"
"8403","train"
"8404","train"
"8405","train"
"8406","train"
"8407","train"
"8408","test"
"8409","test"
"8410","train"
"8411","train"
"8412","train"
"8413","train"
"8414","test"
"8415","train"
"8416","train"
"8417","train"
"8418","train"
"8419","train"
"8420","train"
"8421","train"
"8422","train"
"8423","test"
"8424","train"
"8425","train"
"8426","train"
"8427","train"
"8428","train"
"8429","test"
"8430","test"
"8431","train"
"8432","test"
"8433","train"
"8434","train"
"8435","train"
"8436","test"
"8437","test"
"8438","train"
"8439","test"
"8440","test"
"8441","train"
"8442","train"
"8443","train"
"8444","train"
"8445","train"
"8446","test"
"8447","train"
"8448","test"
"8449","train"
"8450","train"
"8451","test"
"8452","train"
"8453","test"
"8454","test"
"8455","test"
"8456","train"
"8457","test"
"8458","test"
"8459","train"
"8460","train"
"8461","train"
"8462","train"
"8463","train"
"8464","train"
"8465","test"
"8466","train"
"8467","train"
"8468","test"
"8469","train"
"8470","train"
"8471","test"
"8472","test"
"8473","test"
"8474","train"
"8475","train"
