"","split"
"5874","train"
"5875","train"
"5876","train"
"5877","test"
"5878","train"
"5879","train"
"5880","train"
"5881","test"
"5882","train"
"5883","test"
"5884","train"
"5885","test"
"5886","train"
"5887","train"
"5888","train"
"5889","train"
"5890","test"
"5891","train"
"5892","train"
"5893","train"
"5894","train"
"5895","train"
"5896","train"
"5897","test"
"5898","train"
"5899","train"
"5900","train"
"5901","train"
"5902","test"
"5903","test"
"5904","train"
"5905","train"
"5906","train"
"5907","test"
"5908","test"
"5909","test"
"5910","train"
"5911","test"
"5912","train"
"5913","test"
"5914","train"
"5915","train"
"5916","train"
"5917","test"
"5918","train"
"5919","test"
"5920","train"
"5921","train"
"5922","train"
"5923","train"
"5924","train"
"5925","train"
"5926","train"
"5927","train"
"5928","train"
"5929","train"
"5930","train"
"5931","train"
"5932","train"
"5933","train"
"5934","test"
"5935","train"
"5936","train"
"5937","train"
"5938","train"
"5939","test"
"5940","train"
"5941","test"
"5942","train"
"5943","train"
"5944","train"
"5945","test"
"5946","test"
"5947","test"
"5948","train"
"5949","train"
"5950","train"
"5951","train"
"5952","test"
"5953","test"
"5954","train"
"5955","train"
"5956","train"
"5957","test"
"5958","test"
"5959","train"
"5960","test"
"5961","test"
"5962","train"
"5963","train"
"5964","train"
"5965","train"
"5966","train"
"5967","test"
"5968","train"
"5969","train"
"5970","train"
"5971","train"
"5972","train"
"5973","train"
"5974","train"
"5975","train"
"5976","test"
"5977","train"
"5978","test"
"5979","train"
"5980","train"
"5981","train"
"5982","test"
"5983","test"
"5984","test"
"5985","test"
"5986","test"
"5987","train"
"5988","test"
"5989","test"
"5990","test"
"5991","train"
"5992","train"
"5993","train"
"5994","test"
"5995","test"
"5996","test"
"5997","test"
"5998","train"
"5999","train"
"6000","test"
"6001","train"
"6002","test"
"6003","train"
"6004","train"
"6005","test"
"6006","train"
"6007","train"
"6008","train"
"6009","test"
"6010","train"
"6011","train"
"6012","test"
"6013","train"
"6014","train"
"6015","test"
"6016","test"
"6017","train"
"6018","test"
"6019","test"
"6020","train"
"6021","train"
"6022","train"
"6023","train"
"6024","train"
"6025","train"
"6026","train"
"6027","train"
"6028","train"
"6029","train"
"6030","test"
"6031","train"
"6032","train"
"6033","train"
"6034","test"
"6035","test"
"6036","train"
"6037","train"
"6038","train"
"6039","train"
"6040","train"
"6041","train"
"6042","train"
"6043","train"
"6044","train"
"6045","train"
"6046","test"
"6047","test"
"6048","test"
"6049","test"
"6050","train"
"6051","train"
"6052","train"
"6053","train"
"6054","test"
"6055","train"
"6056","train"
"6057","train"
"6058","train"
"6059","train"
"6060","train"
"6061","train"
"6062","train"
"6063","train"
"6064","train"
"6065","train"
"6066","train"
"6067","train"
"6068","train"
"6069","train"
"6070","train"
"6071","test"
"6072","train"
"6073","train"
"6074","train"
"6075","train"
"6076","train"
"6077","train"
"6078","train"
"6079","train"
"6080","train"
"6081","train"
"6082","train"
"6083","test"
"6084","train"
"6085","train"
"6086","train"
"6087","test"
"6088","train"
"6089","train"
"6090","train"
"6091","train"
"6092","test"
"6093","train"
"6094","train"
"6095","train"
"6096","test"
"6097","train"
"6098","train"
"6099","test"
"6100","train"
"6101","train"
"6102","train"
"6103","train"
"6104","train"
"6105","train"
"6106","test"
"6107","train"
"6108","train"
"6109","train"
"6110","train"
"6111","train"
"6112","train"
"6113","train"
"6114","train"
"6115","train"
"6116","train"
"6117","train"
"6118","train"
"6119","train"
"6120","train"
"6121","test"
"6122","train"
"6123","test"
"6124","train"
"6125","train"
"6126","train"
"6127","train"
"6128","train"
"6129","train"
"6130","train"
"6131","train"
"6132","test"
"6133","train"
"6134","train"
"6135","train"
"6136","train"
"6137","train"
"6138","train"
"6139","train"
"6140","test"
"6141","test"
"6142","train"
"6143","test"
"6144","test"
"6145","train"
"6146","test"
"6147","train"
"6148","test"
"6149","train"
"6150","train"
"6151","test"
"6152","train"
"6153","train"
"6154","train"
"6155","test"
"6156","test"
"6157","train"
"6158","train"
"6159","train"
"6160","train"
"6161","train"
"6162","train"
"6163","train"
"6164","train"
"6165","train"
"6166","train"
"6167","train"
"6168","train"
"6169","train"
"6170","train"
"6171","train"
"6172","train"
"6173","train"
"6174","test"
"6175","train"
"6176","train"
"6177","train"
"6178","train"
"6179","test"
"6180","train"
"6181","train"
"6182","train"
"6183","test"
"6184","train"
"6185","train"
"6186","train"
"6187","train"
"6188","train"
"6189","train"
"6190","train"
"6191","train"
"6192","train"
"6193","train"
"6194","train"
"6195","train"
"6196","test"
"6197","train"
"6198","test"
"6199","train"
"6200","test"
"6201","train"
"6202","train"
"6203","test"
"6204","train"
"6205","test"
"6206","test"
"6207","test"
"6208","test"
"6209","train"
"6210","test"
"6211","test"
"6212","train"
"6213","train"
"6214","train"
"6215","train"
"6216","train"
"6217","test"
"6218","test"
"6219","train"
"6220","train"
"6221","train"
"6222","test"
"6223","test"
"6224","train"
"6225","train"
"6226","train"
"6227","train"
"6228","test"
"6229","train"
"6230","train"
"6231","train"
"6232","test"
"6233","test"
"6234","test"
"6235","test"
"6236","train"
"6237","train"
"6238","train"
"6239","train"
"6240","train"
"6241","train"
"6242","train"
"6243","train"
"6244","test"
"6245","train"
"6246","train"
"6247","test"
"6248","train"
"6249","train"
"6250","train"
"6251","train"
"6252","train"
"6253","train"
"6254","train"
"6255","test"
"6256","train"
"6257","train"
"6258","train"
"6259","train"
"6260","train"
"6261","train"
"6262","train"
"6263","train"
"6264","train"
"6265","train"
"6266","test"
"6267","train"
"6268","train"
"6269","train"
"6270","train"
"6271","train"
"6272","test"
"6273","test"
"6274","train"
"6275","train"
"6276","train"
"6277","test"
"6278","test"
"6279","train"
"6280","train"
"6281","test"
"6282","train"
"6283","test"
"6284","train"
"6285","test"
"6286","train"
"6287","train"
"6288","train"
"6289","train"
"6290","train"
"6291","train"
"6292","train"
"6293","train"
"6294","train"
"6295","test"
"6296","train"
"6297","test"
"6298","test"
"6299","train"
"6300","train"
"6301","train"
"6302","train"
"6303","test"
"6304","train"
"6305","train"
"6306","train"
"6307","test"
"6308","test"
"6309","train"
"6310","train"
"6311","train"
"6312","test"
"6313","test"
"6314","train"
"6315","test"
"6316","train"
"6317","train"
"6318","train"
"6319","test"
"6320","train"
"6321","test"
"6322","train"
"6323","train"
"6324","train"
"6325","test"
"6326","test"
"6327","train"
"6328","train"
"6329","test"
"6330","test"
"6331","train"
"6332","test"
"6333","train"
"6334","train"
"6335","train"
"6336","train"
"6337","train"
"6338","train"
"6339","train"
"6340","train"
"6341","test"
"6342","train"
"6343","train"
"6344","train"
"6345","train"
"6346","train"
"6347","train"
"6348","train"
"6349","train"
"6350","train"
"6351","train"
"6352","train"
"6353","train"
"6354","train"
"6355","train"
"6356","test"
"6357","test"
"6358","train"
"6359","train"
"6360","train"
"6361","test"
"6362","train"
"6363","train"
"6364","train"
"6365","train"
"6366","train"
"6367","test"
"6368","test"
"6369","train"
"6370","train"
"6371","train"
"6372","test"
"6373","test"
"6374","train"
"6375","test"
"6376","train"
"6377","train"
"6378","train"
"6379","train"
"6380","test"
"6381","train"
"6382","train"
"6383","train"
"6384","train"
"6385","train"
"6386","test"
"6387","train"
"6388","test"
"6389","train"
"6390","test"
"6391","test"
"6392","train"
"6393","train"
"6394","train"
"6395","train"
"6396","train"
"6397","train"
"6398","test"
"6399","train"
"6400","train"
"6401","test"
"6402","train"
"6403","train"
"6404","test"
"6405","test"
"6406","train"
"6407","test"
"6408","train"
"6409","test"
"6410","train"
"6411","train"
"6412","train"
"6413","train"
"6414","test"
"6415","train"
"6416","test"
"6417","train"
"6418","train"
"6419","test"
"6420","train"
"6421","test"
"6422","train"
"6423","train"
"6424","train"
"6425","train"
"6426","train"
"6427","test"
"6428","train"
"6429","train"
"6430","train"
"6431","train"
"6432","train"
"6433","test"
"6434","train"
"6435","train"
"6436","test"
"6437","test"
"6438","train"
"6439","train"
"6440","test"
"6441","train"
"6442","train"
"6443","test"
"6444","train"
"6445","train"
"6446","train"
"6447","train"
"6448","train"
"6449","train"
"6450","train"
"6451","test"
"6452","train"
"6453","train"
"6454","train"
"6455","train"
"6456","train"
"6457","test"
"6458","test"
"6459","train"
"6460","train"
"6461","train"
"6462","train"
"6463","train"
"6464","train"
"6465","train"
"6466","train"
"6467","train"
"6468","test"
"6469","test"
"6470","test"
"6471","test"
"6472","test"
"6473","test"
"6474","test"
"6475","train"
"6476","train"
"6477","train"
"6478","test"
"6479","train"
"6480","test"
"6481","train"
"6482","train"
"6483","train"
"6484","train"
"6485","train"
"6486","train"
"6487","train"
"6488","train"
"6489","train"
"6490","test"
"6491","test"
"6492","test"
"6493","test"
"6494","train"
"6495","train"
"6496","train"
"6497","train"
"6498","test"
"6499","train"
"6500","test"
"6501","test"
"6502","train"
"6503","test"
"6504","test"
"6505","test"
"6506","test"
"6507","train"
"6508","train"
"6509","test"
"6510","train"
"6511","train"
"6512","train"
"6513","train"
"6514","train"
"6515","test"
"6516","test"
"6517","train"
"6518","test"
"6519","train"
"6520","train"
"6521","train"
"6522","train"
"6523","train"
"6524","test"
"6525","train"
"6526","test"
"6527","train"
"6528","train"
"6529","train"
"6530","train"
"6531","test"
"6532","train"
"6533","train"
"6534","test"
"6535","train"
"6536","train"
"6537","train"
"6538","train"
"6539","train"
"6540","train"
"6541","train"
"6542","train"
"6543","train"
"6544","train"
"6545","test"
"6546","train"
"6547","test"
"6548","train"
"6549","train"
"6550","test"
"6551","train"
"6552","test"
"6553","test"
"6554","train"
"6555","train"
"6556","test"
"6557","train"
"6558","test"
"6559","train"
"6560","test"
"6561","train"
"6562","train"
"6563","train"
"6564","train"
"6565","train"
"6566","train"
"6567","train"
"6568","train"
"6569","train"
"6570","test"
"6571","train"
"6572","train"
"6573","train"
"6574","train"
"6575","test"
"6576","test"
"6577","train"
"6578","train"
"6579","train"
"6580","train"
"6581","train"
"6582","train"
"6583","test"
"6584","train"
"6585","test"
"6586","test"
"6587","test"
"6588","test"
"6589","test"
"6590","test"
"6591","train"
"6592","train"
"6593","test"
"6594","train"
"6595","train"
"6596","train"
"6597","train"
"6598","train"
"6599","train"
"6600","test"
"6601","train"
"6602","train"
"6603","train"
"6604","train"
"6605","train"
"6606","train"
"6607","train"
"6608","test"
"6609","train"
"6610","test"
"6611","train"
"6612","train"
"6613","train"
"6614","test"
"6615","test"
"6616","train"
"6617","train"
"6618","train"
"6619","train"
"6620","train"
"6621","train"
"6622","train"
"6623","train"
"6624","train"
"6625","train"
"6626","train"
"6627","train"
"6628","train"
"6629","test"
"6630","test"
"6631","test"
"6632","test"
"6633","train"
"6634","train"
"6635","test"
"6636","train"
"6637","train"
"6638","test"
"6639","train"
"6640","test"
"6641","train"
"6642","train"
"6643","train"
"6644","test"
"6645","train"
"6646","test"
"6647","train"
"6648","train"
"6649","train"
"6650","train"
"6651","test"
"6652","train"
"6653","train"
"6654","train"
"6655","train"
"6656","train"
"6657","test"
"6658","train"
"6659","train"
"6660","train"
"6661","train"
"6662","test"
"6663","train"
"6664","train"
"6665","test"
"6666","test"
"6667","train"
"6668","train"
"6669","train"
"6670","train"
"6671","train"
"6672","train"
"6673","test"
"6674","test"
"6675","test"
"6676","train"
"6677","train"
"6678","train"
"6679","train"
"6680","train"
"6681","test"
"6682","train"
"6683","train"
"6684","train"
"6685","train"
"6686","train"
"6687","test"
"6688","train"
"6689","train"
"6690","test"
"6691","test"
"6692","test"
"6693","train"
"6694","train"
"6695","train"
"6696","train"
"6697","train"
"6698","train"
"6699","test"
"6700","test"
"6701","train"
"6702","test"
"6703","train"
"6704","test"
"6705","train"
"6706","train"
"6707","train"
"6708","test"
"6709","test"
"6710","train"
"6711","train"
"6712","train"
"6713","train"
"6714","train"
"6715","train"
"6716","train"
"6717","train"
"6718","test"
"6719","test"
"6720","train"
"6721","test"
"6722","test"
"6723","train"
"6724","train"
"6725","train"
"6726","train"
"6727","train"
"6728","train"
"6729","train"
"6730","train"
"6731","train"
"6732","train"
"6733","test"
"6734","train"
"6735","train"
"6736","test"
"6737","test"
